cellID,flframe,cfp,yfp
78896498,19,14.86,29.013
78896498,20,19.715,38.544
78896498,21,24.872,50.618
78896498,22,30.494,65.223
78896498,23,36.519,81.288
78896498,24,42.625,96.139
78896498,25,48.506,106.963
78896498,26,53.562,112.038
78896498,27,57.647,111.679
78896498,28,61.787,108.975
78896498,29,66.302,106.089
78896498,30,70.147,103.118
78896498,31,73.003,101.232
78896498,32,75.046,100.947
78896498,33,75.829,98.862
78896498,34,76.678,96.748
78896498,35,78.194,97.077
78896498,36,79.913,97.223
78896498,37,81.066,96.171
78896498,38,82.103,96.049
78896498,39,83.58,96.13
78896498,40,86.046,96.179
78896498,41,89.205,98.019
78896498,42,92.571,101.87
78896498,43,94.405,106.352
78896498,44,96.281,110.931
78896498,45,97.672,115.713
78896501,-3,0.038,1.066
78896501,-2,0.026,1.643
78896501,-1,0.017,2.104
78896501,0,0.015,2.539
78896501,1,0.019,2.146
78896501,2,0.01,1.333
78896501,3,-0.01,0.473
78896501,4,-0.028,-0.126
78896501,5,-0.039,-0.472
78896501,6,-0.047,-0.691
78896501,7,-0.053,-0.816
78896501,8,-0.051,-0.836
78896501,9,-0.048,-0.778
78896501,10,-0.052,-0.752
78896501,11,-0.058,-0.794
78896501,12,-0.057,-0.704
78896501,13,-0.052,-0.62
78896501,14,-0.032,-0.456
78896501,15,0.014,-0.217
78896504,-3,0.068,5.103
78896504,-2,0.07,4.626
78896504,-1,0.074,4.235
78896504,0,0.09,4.423
78896504,1,0.113,5.024
78896504,2,0.133,5.562
78896504,3,0.138,5.522
78896504,4,0.127,4.931
78896504,5,0.11,4.213
78896504,6,0.096,3.528
78896504,7,0.08,2.95
78896504,8,0.074,2.629
78896504,9,0.072,2.467
78896504,10,0.073,2.435
78896504,11,0.075,2.34
78896504,12,0.081,2.235
78896504,13,0.09,2.088
78896504,14,0.1,2.066
78896504,15,0.113,2.099
78896510,-3,0.011,2.549
78896510,-2,0.035,2.65
78896510,-1,0.062,2.701
78896510,0,0.096,2.576
78896510,1,0.142,2.583
78896510,2,0.191,2.874
78896510,3,0.235,3.378
78896515,-3,0.02,1.141
78896515,-2,0.001,1.121
78896515,-1,-0.016,1
78896515,0,-0.032,0.87
78896515,1,-0.044,0.671
78896515,2,-0.052,-0.048
78896515,3,-0.064,-0.811
78896515,4,-0.077,-1.465
78896515,5,-0.086,-1.95
78896515,6,-0.092,-2.196
78896515,7,-0.095,-2.286
78896515,8,-0.091,-2.306
78896515,9,-0.087,-2.25
78896515,10,-0.085,-2.111
78896515,11,-0.087,-2.027
78896515,12,-0.087,-1.88
78896515,13,-0.083,-1.752
78896515,14,-0.071,-1.511
78896515,15,-0.05,-1.241
78896515,16,-0.024,-1.036
78896515,17,0.011,-0.832
78896515,18,0.065,-0.578
78896515,19,0.136,-0.405
78896515,20,0.28,-0.078
78896515,21,0.565,0.706
78896515,22,0.973,1.692
78896515,23,1.52,3.059
78896515,24,2.212,4.76
78896517,-3,0.141,5.577
78896517,-2,0.154,5.205
78896517,-1,0.168,4.796
78896517,0,0.182,4.412
78896517,1,0.196,4.053
78896517,2,0.205,3.691
78896517,3,0.206,3.264
78896517,4,0.206,2.935
78896517,5,0.206,2.778
78896517,6,0.21,2.752
78896517,7,0.218,2.774
78896517,8,0.232,2.876
78896517,9,0.242,3.023
78896517,10,0.243,3.169
78896517,11,0.237,3.323
78896523,-3,-0.133,1.966
78896523,-2,-0.139,2.015
78896523,-1,-0.141,2.054
78896523,0,-0.124,1.798
78896523,1,-0.099,1.45
78896523,2,-0.075,1.091
78896523,3,-0.065,0.561
78896523,4,-0.068,0.106
78896523,5,-0.069,-0.221
78896523,6,-0.073,-0.427
78896523,7,-0.081,-0.562
78896523,8,-0.081,-0.574
78896523,9,-0.079,-0.496
78896523,10,-0.073,-0.306
78896523,11,-0.068,-0.163
78896523,12,-0.061,0.012
78896523,13,-0.053,0.13
78896523,14,-0.046,0.252
78896523,15,-0.039,0.437
78896523,16,-0.036,0.586
78896523,17,-0.035,0.775
78896523,18,-0.035,1.072
78896523,19,-0.041,1.31
78896523,20,-0.049,1.451
78896523,21,-0.062,1.554
78896523,22,-0.082,1.459
78896523,23,-0.111,1.334
78896523,24,-0.159,1.199
78896523,25,-0.208,0.937
78896523,26,-0.28,0.64
78896523,27,-0.412,0.277
78896523,28,-0.586,-0.295
78896524,-3,0.254,-4.551
78896524,-2,0.032,-4.187
78896524,-1,-0.173,-3.903
78896524,0,-0.23,-3.845
78896524,1,-0.217,-4.12
78896524,2,-0.208,-4.561
78896524,3,-0.208,-4.945
78896524,4,-0.216,-5.189
78896524,5,-0.221,-5.28
78896524,6,-0.223,-5.28
78896524,7,-0.228,-5.275
78896524,8,-0.226,-5.172
78896524,9,-0.223,-5.051
78896524,10,-0.226,-5.004
78896524,11,-0.229,-5.049
78896524,12,-0.223,-5.04
78896524,13,-0.216,-5.004
78896524,14,-0.207,-4.838
78896524,15,-0.199,-4.611
78896524,16,-0.192,-4.436
78896524,17,-0.184,-4.262
78896524,18,-0.17,-3.95
78896524,19,-0.159,-3.583
78896524,20,-0.138,-3.024
78896524,21,-0.091,-2.009
78896524,22,0.017,-0.314
78896524,23,0.235,3.001
78896524,24,0.744,8.654
78896524,25,2.044,16.495
78896524,26,4.668,25.753
78896524,27,8.615,34.695
78896524,28,13.489,42.29
78896524,29,18.976,48.976
78896524,30,24.59,54.882
78896524,31,30.205,60.903
78896524,32,36.112,66.88
78896524,33,42.284,73.168
78896524,34,48.817,79.605
78896524,35,54.95,84.232
78896524,36,60.432,86.46
78896524,37,65.713,88.262
78896525,-3,0.114,4.926
78896525,-2,0.105,4.582
78896525,-1,0.102,4.147
78896525,0,0.125,3.55
78896525,1,0.17,3.113
78896526,-3,0.085,3.965
78896526,-2,0.087,4.135
78896526,-1,0.093,4.381
78896526,0,0.108,5.029
78896526,1,0.135,5.971
78896526,2,0.161,6.6
78896526,3,0.173,6.484
78896526,4,0.165,5.731
78896526,5,0.15,4.851
78896526,6,0.135,4.152
78896526,7,0.118,3.644
78896526,8,0.111,3.374
78896526,9,0.108,3.203
78896526,10,0.109,3.1
78896526,11,0.107,2.965
78896526,12,0.106,2.93
78896526,13,0.108,2.892
78896526,14,0.11,2.918
78896526,15,0.116,3.013
78896526,16,0.12,3.067
78896526,17,0.123,3.128
78896526,18,0.127,3.207
78896526,19,0.127,3.187
78896526,20,0.128,3.116
78896526,21,0.129,3.092
78896526,22,0.125,2.989
78896526,23,0.111,2.939
78896526,24,0.077,2.964
78896526,25,0.041,2.931
78896526,26,-0.018,2.856
78896526,27,-0.137,2.702
78896526,28,-0.298,2.319
78896526,29,-0.419,1.887
78896526,30,-0.613,1.324
78896526,31,-0.911,0.609
78896526,32,-1.23,-0.048
78896531,-3,0.035,7.489
78896531,-2,0.003,6.565
78896531,-1,-0.022,5.725
78896531,0,-0.018,4.983
78896531,1,0.014,4.97
78896531,2,0.055,5.192
78896531,3,0.073,5.018
78896531,4,0.067,4.399
78896531,5,0.049,3.357
78896531,6,0.032,2.389
78896531,7,0.022,1.831
78896531,8,0.03,1.665
78896531,9,0.041,1.658
78896531,10,0.054,1.742
78896531,11,0.058,1.708
78896531,12,0.057,1.693
78896531,13,0.055,1.618
78896531,14,0.055,1.549
78896531,15,0.06,1.537
78896531,16,0.065,1.522
78896531,17,0.068,1.575
78896531,18,0.073,1.719
78896535,-3,0.014,1.967
78896535,-2,-0.006,2.53
78896535,-1,-0.022,3.152
78896535,0,-0.026,3.954
78896535,1,-0.016,4.828
78896535,2,0.004,5.233
78896535,3,0.012,5.023
78896535,4,0.002,4.526
78896535,5,-0.014,3.975
78896535,6,-0.028,3.502
78896535,7,-0.044,3.183
78896535,8,-0.048,3.094
78896535,9,-0.046,3.157
78896535,10,-0.04,3.269
78896535,11,-0.037,3.252
78896535,12,-0.035,3.257
78896535,13,-0.034,3.199
78896535,14,-0.033,3.194
78896535,15,-0.03,3.172
78896535,16,-0.028,3.109
78896535,17,-0.029,3.105
78896535,18,-0.034,3.196
78896535,19,-0.048,3.314
78896535,20,-0.065,3.357
78896535,21,-0.085,3.414
78896535,22,-0.108,3.278
78896535,23,-0.138,3.092
78896535,24,-0.184,2.908
78896535,25,-0.232,2.63
78896535,26,-0.304,2.337
78896535,27,-0.436,2.031
78896535,28,-0.607,1.549
78896535,29,-0.735,1.092
78896535,30,-0.929,0.523
78896535,31,-1.226,-0.115
78896535,32,-1.526,-0.671
78896538,-3,0.014,3.359
78896538,-2,-0.013,2.811
78896538,-1,-0.034,2.267
78896538,0,-0.052,1.702
78896538,1,-0.047,1.311
78896538,2,-0.024,1.064
78896538,3,-0.009,0.766
78896544,-3,0.098,3.931
78896544,-2,0.088,3.635
78896544,-1,0.084,3.397
78896544,0,0.089,3.634
78896544,1,0.093,3.929
78896544,2,0.086,3.924
78896544,3,0.068,3.529
78896544,4,0.051,3.02
78896544,5,0.043,2.66
78896544,6,0.038,2.423
78896544,7,0.034,2.167
78896545,-3,0.022,1.303
78896545,-2,0.02,2.277
78896545,-1,0.02,3.142
78896545,0,0.036,3.388
78896545,1,0.055,3.135
78896545,2,0.071,2.523
78896545,3,0.078,2.048
78896545,4,0.079,1.915
78896546,-3,0.092,2.941
78896546,-2,0.099,4.21
78896546,-1,0.106,5.36
78896546,0,0.113,6.479
78896546,1,0.12,7.48
78896546,2,0.127,8.393
78896546,3,0.124,8.705
78896546,4,0.11,8.42
78896546,5,0.095,8.088
78896546,6,0.085,7.714
78896546,7,0.082,7.483
78896546,8,0.096,7.355
78896546,9,0.123,7.161
78896546,10,0.161,6.941
78896546,11,0.214,6.6
78896546,12,0.284,6.293
78896546,13,0.367,6.008
78896546,14,0.465,5.803
78896546,15,0.571,5.65
78896546,16,0.678,5.485
78896546,17,0.784,5.374
78896546,18,0.891,5.383
78896546,19,0.988,5.373
78896546,20,1.078,5.352
78896546,21,1.159,5.408
78896546,22,1.238,5.316
78896546,23,1.312,5.176
78896546,24,1.37,5.047
78896546,25,1.434,4.852
78896546,26,1.472,4.682
78896546,27,1.448,4.511
78896546,28,1.379,4.16
78896546,29,1.332,3.815
78896546,30,1.228,3.395
78896546,31,1.048,2.864
78896546,32,0.866,2.348
78896546,33,0.541,1.682
78896546,34,0.43,1.224
78896546,35,0.069,0.663
78896546,36,-0.336,-0.082
78896546,37,-0.831,-0.683
78896546,38,-1.135,-1.11
78896546,39,-1.307,-1.488
78896546,40,-1.514,-1.858
78896546,41,-1.976,-2.385
78896546,42,-2.203,-2.735
78896546,43,-2.596,-3.309
78896546,44,-2.745,-3.714
78896546,45,-2.879,-3.805
78896546,46,-2.862,-3.763
78896546,47,-3.089,-4.102
78896546,48,-2.891,-4.088
78896546,49,-2.832,-4.023
78896546,50,-2.484,-3.795
78896546,51,-2.38,-3.781
78896546,52,-1.972,-3.472
78896546,53,-1.635,-2.999
78896546,54,-1.165,-2.492
78896546,55,-0.767,-1.936
78896546,56,-0.365,-1.488
78896546,57,0.158,-0.826
78896546,58,0.655,-0.352
78896546,59,1.038,-0.044
78896549,-3,-0.106,-1.258
78896549,-2,-0.127,-1.067
78896549,-1,-0.144,-1.001
78896549,0,-0.148,-1.339
78896549,1,-0.142,-1.963
78896549,2,-0.13,-2.744
78896553,-3,-0.032,0.485
78896553,-2,-0.015,0.992
78896553,-1,0.002,1.376
78896553,0,0.015,1.291
78896553,1,0.028,1.084
78896553,2,0.039,0.913
78896553,3,0.051,1.107
78896554,-3,0.1,5.018
78896554,-2,0.04,3.894
78896554,-1,-0.013,2.904
78896554,0,-0.039,2.444
78896559,-3,0.051,3.667
78896559,-2,0.051,3.788
78896559,-1,0.06,3.991
78896559,0,0.073,4.367
78896559,1,0.104,5.064
78896559,2,0.119,5.554
78896559,3,0.114,5.434
78896559,4,0.108,4.927
78896559,5,0.1,4.329
78896559,6,0.093,3.824
78896559,7,0.08,3.396
78896559,8,0.073,3.079
78896559,9,0.069,2.808
78896559,10,0.067,2.656
78896559,11,0.064,2.468
78896559,12,0.063,2.37
78896559,13,0.06,2.243
78896559,14,0.057,2.161
78896559,15,0.057,2.133
78896559,16,0.058,2.069
78896559,17,0.058,2.06
78896559,18,0.058,2.075
78896559,19,0.051,2.015
78896559,20,0.041,1.919
78896559,21,0.025,1.899
78896559,22,0.005,1.86
78896559,23,-0.022,1.881
78896559,24,-0.067,1.873
78896559,25,-0.115,1.699
78896559,26,-0.188,1.428
78896559,27,-0.32,1.116
78896559,28,-0.489,0.722
78896559,29,-0.612,0.389
78896559,30,-0.804,-0.046
78896559,31,-1.101,-0.558
78896559,32,-1.43,-1.153
78896559,33,-1.9,-1.921
78896559,34,-2.149,-2.456
78896560,-3,-0.236,-0.472
78896560,-2,-0.203,0.218
78896560,-1,-0.169,0.792
78896560,0,-0.135,1.266
78896560,1,-0.112,1.017
78896560,2,-0.089,0.643
78896560,3,-0.077,0.228
78896560,4,-0.079,-0.13
78896560,5,-0.085,-0.404
78896560,6,-0.093,-0.629
78896560,7,-0.106,-0.748
78896560,8,-0.109,-0.739
78896560,9,-0.11,-0.69
78896579,-3,0.008,4.436
78896579,-2,0.008,4.176
78896579,-1,0.014,4.059
78896579,0,0.019,3.947
78896579,1,0.046,4.692
78896579,2,0.073,5.217
78896579,3,0.079,4.958
78896579,4,0.071,4.38
78896579,5,0.059,3.8
78896579,6,0.045,3.214
78896579,7,0.028,2.619
78896579,8,0.021,2.168
78896579,9,0.017,1.889
78896579,10,0.016,1.772
78896579,11,0.013,1.702
78896579,12,0.013,1.713
78896579,13,0.016,1.74
78896579,14,0.021,1.881
78896579,15,0.028,2.08
78896579,16,0.029,2.192
78896579,17,0.027,2.267
78896579,18,0.024,2.381
78896579,19,0.016,2.433
78896579,20,0.006,2.448
78896579,21,-0.006,2.553
78896579,22,-0.022,2.58
78896579,23,-0.048,2.597
78896579,24,-0.092,2.609
78896579,25,-0.138,2.489
78896579,26,-0.207,2.34
78896579,27,-0.335,2.189
78896579,28,-0.504,1.912
78896579,29,-0.631,1.639
78896579,30,-0.826,1.246
78896579,31,-1.123,0.746
78896579,32,-1.447,0.142
78896579,33,-1.943,-0.68
78896579,34,-2.245,-1.321
78896579,35,-2.759,-2.054
78896579,36,-3.316,-2.968
78896579,37,-3.972,-3.669
78896579,38,-4.447,-4.628
78896579,39,-4.836,-6.135
78896594,-3,0.031,-0.342
78896594,-2,0.013,-0.349
78896594,-1,-0.003,-0.427
78896594,0,-0.016,-0.479
78896594,1,-0.024,-0.851
78896594,2,-0.022,-1.266
78896594,3,-0.013,-1.679
78896594,4,-0.002,-1.86
78896594,5,0.009,-1.947
78896594,6,0.016,-2.019
78896594,7,0.022,-2.003
78896595,-3,0.083,6.167
78896595,-2,0.083,5.4
78896595,-1,0.086,4.552
78896595,0,0.089,3.727
78896595,1,0.104,2.991
78896595,2,0.122,2.377
78896597,-3,0.557,2.702
78896597,-2,0.373,2.647
78896597,-1,0.202,2.587
78896597,0,0.069,2.617
78896597,1,0.062,2.715
78896597,2,0.048,2.65
78896597,3,0.03,2.356
78896597,4,0.017,2.033
78896597,5,0.009,1.812
78896597,6,0.005,1.644
78896597,7,0.003,1.512
78896597,8,0.008,1.507
78896597,9,0.014,1.584
78896597,10,0.018,1.701
78896597,11,0.02,1.694
78896597,12,0.025,1.673
78896597,13,0.028,1.545
78896597,14,0.028,1.436
78896597,15,0.03,1.409
78896597,16,0.032,1.444
78896597,17,0.036,1.606
78896597,18,0.043,1.965
78896597,19,0.044,2.351
78896597,20,0.044,2.804
78896597,21,0.046,3.544
78896597,22,0.047,4.698
78896597,23,0.054,6.847
78896597,24,0.172,10.17
78896597,25,0.778,14.842
78896597,26,2.248,21.508
78896597,27,4.731,30.741
78896597,28,8.224,42.757
78896597,29,12.759,57.641
78896597,30,18.258,75.582
78896597,31,24.745,97.315
78896597,32,32.094,120.456
78896597,33,39.24,139.468
78896597,34,45.454,149.325
78896597,35,50.14,148.724
78896597,36,54.579,141.701
78896597,37,60.278,135.885
78896597,38,67.181,134.372
78896597,39,71.334,131.604
78896597,40,74.978,128.669
78896597,41,77.876,125.106
78896616,-3,0.206,3.479
78896616,-2,0.201,4.272
78896616,-1,0.199,4.994
78896616,0,0.196,5.697
78896616,1,0.197,6.356
78896616,2,0.198,6.955
78896616,3,0.195,7.255
78896616,4,0.186,7.247
78896616,5,0.17,6.981
78896616,6,0.155,6.513
78896616,7,0.138,6.026
78896616,8,0.131,5.604
78896616,9,0.124,5.225
78896616,10,0.118,4.894
78896616,11,0.11,4.505
78896616,12,0.107,4.206
78896616,13,0.106,3.925
78896616,14,0.107,3.68
78896616,15,0.109,3.477
78896616,16,0.109,3.286
78896616,17,0.108,3.154
78896616,18,0.108,3.168
78896616,19,0.104,3.193
78896616,20,0.1,3.247
78896616,21,0.095,3.405
78896616,22,0.086,3.478
78896616,23,0.072,3.566
78896616,24,0.038,3.696
78896616,25,0,3.832
78896616,26,-0.061,4.023
78896616,27,-0.184,4.204
78896616,28,-0.351,4.224
78896616,29,-0.485,4.26
78896616,30,-0.676,4.242
78896616,31,-0.947,4.152
78896616,32,-1.248,4.06
78896616,33,-1.704,3.794
78896616,34,-1.974,3.654
78896616,35,-2.506,3.374
78896616,36,-3.073,2.817
78896616,37,-3.727,2.346
78896616,38,-4.149,2.01
78896616,39,-4.426,1.785
78896616,40,-4.757,1.601
78896616,41,-5.322,1.318
78896616,42,-5.618,1.274
78896616,43,-6.104,0.982
78896616,44,-6.331,0.805
78896616,45,-6.574,0.878
78896616,46,-6.713,0.966
78896616,47,-7.119,0.563
78896616,48,-7.096,0.44
78896616,49,-7.227,0.333
78896616,50,-7.067,0.379
78896616,51,-7.171,0.22
78896616,52,-7.033,0.316
78896616,53,-6.993,0.58
78896616,54,-6.809,0.973
78896616,55,-6.693,1.66
78896616,56,-6.45,2.494
78896616,57,-6.014,3.73
78896616,58,-5.408,4.996
78896616,59,-4.698,6.192
78896633,-3,-0.006,2.949
78896633,-2,0.005,3.446
78896633,-1,0.019,3.905
78896633,0,0.031,4.135
78896633,1,0.034,3.854
78896633,2,0.027,3.235
78896642,-3,-0.055,2.42
78896642,-2,-0.037,2.828
78896642,-1,-0.012,3.247
78896642,0,0.021,3.77
78896642,1,0.067,4.515
78896642,2,0.102,5.023
78896642,3,0.117,5.129
78896642,4,0.116,4.9
78896642,5,0.108,4.434
78896642,6,0.097,4.048
78896642,7,0.084,3.69
78896642,8,0.08,3.379
78896642,9,0.077,3.153
78896642,10,0.074,3.004
78896642,11,0.069,2.832
78896642,12,0.064,2.809
78896642,13,0.058,2.79
78896642,14,0.051,2.845
78896642,15,0.046,2.945
78896642,16,0.039,2.857
78896642,17,0.03,2.678
78896642,18,0.019,2.372
78896642,19,0.002,1.997
78896642,20,-0.014,1.656
78896643,-3,-0.076,-1.681
78896643,-2,-0.077,-1.566
78896643,-1,-0.078,-1.565
78896643,0,-0.08,-1.567
78896643,1,-0.092,-1.86
78896644,-3,0.137,2.869
78896644,-2,0.159,2.979
78896644,-1,0.179,3.029
78896644,0,0.182,3.199
78896644,1,0.178,3.581
78896644,2,0.164,3.864
78896644,3,0.148,3.867
78896644,4,0.131,3.292
78896644,5,0.114,2.474
78896644,6,0.103,1.884
78896650,-3,-0.077,1.881
78896650,-2,-0.109,2.102
78896650,-1,-0.132,2.375
78896650,0,-0.122,2.693
78896650,1,-0.093,2.799
78896650,2,-0.062,2.569
78896650,3,-0.055,1.828
78896650,4,-0.063,1.106
78896650,5,-0.071,0.637
78896650,6,-0.078,0.314
78896650,7,-0.09,0.063
78896650,8,-0.094,-0.058
78896650,9,-0.094,-0.064
78896650,10,-0.093,0.051
78896650,11,-0.094,0.135
78896650,12,-0.094,0.214
78896650,13,-0.093,0.225
78896650,14,-0.087,0.268
78896650,15,-0.079,0.353
78896650,16,-0.075,0.409
78896650,17,-0.074,0.484
78896650,18,-0.076,0.641
78896650,19,-0.083,0.761
78896650,20,-0.09,0.873
78896650,21,-0.099,1.078
78896650,22,-0.114,1.192
78896650,23,-0.138,1.314
78896650,24,-0.184,1.351
78896650,25,-0.233,1.184
78896650,26,-0.307,0.914
78896650,27,-0.441,0.582
78896650,28,-0.616,0.106
78896650,29,-0.735,-0.328
78896654,-3,0.017,1.751
78896654,-2,0.011,1.92
78896654,-1,0.007,2.03
78896654,0,0.002,2.132
78896654,1,-0.002,1.942
78896654,2,-0.008,1.57
78896658,-3,-0.111,-2.632
78896658,-2,-0.128,-2.702
78896658,-1,-0.144,-2.881
78896658,0,-0.162,-3.256
78896665,-3,-0.102,-2.37
78896665,-2,-0.116,-2.109
78896665,-1,-0.13,-1.942
78896665,0,-0.138,-2.083
78896665,1,-0.148,-2.54
78896665,2,-0.154,-3.085
78896673,-3,0.011,5.751
78896673,-2,0.032,5.871
78896673,-1,0.054,5.966
78896673,0,0.074,6.098
78896673,1,0.094,6.158
78896673,2,0.106,6.166
78896673,3,0.108,6.111
78896673,4,0.101,5.806
78896673,5,0.087,5.322
78896673,6,0.076,4.883
78896673,7,0.066,4.468
78896673,8,0.064,4.088
78896673,9,0.06,3.747
78896673,10,0.054,3.42
78896673,11,0.044,3.042
78896673,12,0.039,2.806
78896673,13,0.034,2.623
78896673,14,0.031,2.536
78896673,15,0.032,2.512
78896673,16,0.031,2.465
78896673,17,0.026,2.447
78896673,18,0.023,2.511
78896673,19,0.011,2.491
78896673,20,-0.005,2.406
78896673,21,-0.022,2.362
78896673,22,-0.044,2.16
78896673,23,-0.07,1.916
78896673,24,-0.119,1.666
78896673,25,-0.172,1.352
78896673,26,-0.251,1.052
78896673,27,-0.39,0.713
78896673,28,-0.571,0.228
78896673,29,-0.722,-0.248
78896673,30,-0.934,-0.773
78896673,31,-1.224,-1.346
78896673,32,-1.548,-1.91
78896673,33,-2.027,-2.607
78896673,34,-2.309,-3.12
78896673,35,-2.844,-3.756
78896673,36,-3.41,-4.595
78896673,37,-4.055,-5.289
78896673,38,-4.491,-5.8
78896673,39,-4.772,-6.296
78896673,40,-5.082,-6.813
78896673,41,-5.657,-7.451
78896673,42,-5.977,-7.879
78896673,43,-6.524,-8.51
78896673,44,-6.813,-8.97
78896673,45,-7.089,-9.059
78896673,46,-7.287,-9.011
78896673,47,-7.69,-9.313
78896673,48,-7.666,-9.265
78896673,49,-7.843,-9.231
78896673,50,-7.752,-9.015
78896673,51,-7.949,-9.079
78896673,52,-7.934,-8.97
78896673,53,-8.022,-8.78
78896673,54,-7.982,-8.673
78896673,55,-8.012,-8.52
78896673,56,-7.983,-8.414
78896678,-3,0.192,7.872
78896678,-2,0.182,7.932
78896678,-1,0.173,7.89
78896678,0,0.148,7.249
78896678,1,0.121,6.267
78896678,2,0.106,5.355
78896687,-3,0.133,7.013
78896687,-2,0.151,7.509
78896687,-1,0.168,7.784
78896687,0,0.172,7.176
78896687,1,0.179,6.436
78896701,-3,0.479,1.646
78896701,-2,0.353,1.659
78896701,-1,0.234,1.627
78896701,0,0.132,1.627
78896701,1,0.057,1.642
78896701,2,0.019,1.625
78896701,3,0.019,1.494
78896701,4,0.014,1.306
78896701,5,0.01,1.132
78896701,6,0.008,1.008
78896701,7,0.007,0.921
78896701,8,0.012,0.901
78896701,9,0.018,0.926
78896701,10,0.02,0.991
78896701,11,0.018,0.992
78896701,12,0.02,1.064
78896701,13,0.023,1.14
78896701,14,0.026,1.248
78896701,15,0.031,1.325
78896701,16,0.032,1.355
78896701,17,0.031,1.431
78896701,18,0.032,1.582
78896701,19,0.026,1.674
78896701,20,0.02,1.766
78896701,21,0.014,2.071
78896701,22,0.008,2.403
78896701,23,-0.003,2.887
78896701,24,-0.03,3.68
78896701,25,-0.03,4.828
78896701,26,-0.004,6.423
78896701,27,0.234,8.398
78896701,28,0.826,10.69
78896701,29,2.089,13.597
78896701,30,4.183,17.114
78896701,31,6.986,21.373
78896701,32,10.636,26.56
78896701,33,14.906,32.966
78896701,34,19.98,41.281
78896701,35,25.477,51.318
78896701,36,31.503,62.963
78896701,37,37.171,73.757
78896701,38,42.601,82.924
78896701,39,47.945,90.881
78896701,40,52.467,95.514
78896701,41,56.638,97.944
78896701,42,61.491,100.091
78896701,43,65.958,101.101
78896701,44,70.761,102.235
78896701,45,75.65,103.555
78896701,46,79.944,103.896
78896701,47,83.492,103.763
78896701,48,87.257,104.482
78896701,49,90.475,104.649
78896701,50,93.819,104.832
78896701,51,96.679,105.067
78896701,52,99.171,104.921
78896701,53,101.262,106.07
78896701,54,103.264,109.374
78896701,55,103.503,111.653
78896701,56,102.599,113.309
78896701,57,101.591,115.403
78896701,58,100.202,116.867
78896701,59,98.284,117.75
78896712,-3,0.051,2.878
78896712,-2,0.042,3.024
78896712,-1,0.034,3.078
78896712,0,0.031,3.126
78896712,1,0.036,2.885
78896720,-3,-0.002,2.002
78896720,-2,-0.006,2.299
78896720,-1,-0.004,2.594
78896720,0,0.002,2.954
78896720,1,0.03,3.482
78896720,2,0.073,4.074
78896720,3,0.114,4.569
78896721,-3,-0.117,-0.882
78896721,-2,-0.126,-1.164
78896721,-1,-0.133,-1.493
78896721,0,-0.141,-1.789
78896721,1,-0.147,-2.06
78896723,-3,0.168,3.57
78896723,-2,0.157,3.541
78896723,-1,0.146,3.453
78896723,0,0.128,3.1
78896723,1,0.111,2.535
78896723,2,0.104,2.053
78896723,3,0.107,1.693
78896723,4,0.114,1.608
78896723,5,0.126,1.792
78896723,6,0.139,2.083
78896723,7,0.151,2.366
78896737,-3,0.104,4.396
78896737,-2,0.061,3.47
78896737,-1,0.025,2.676
78896737,0,0.015,2.474
78896737,1,0.042,3.338
78896737,2,0.083,4.502
78896737,3,0.119,5.48
78896742,-3,0.165,4.352
78896742,-2,0.177,4.439
78896742,-1,0.188,4.479
78896742,0,0.179,4.477
78896742,1,0.16,4.358
78896742,2,0.139,4.053
78896742,3,0.12,3.566
78896742,4,0.103,3.093
78896742,5,0.091,2.829
78896742,6,0.084,2.75
78896742,7,0.078,2.713
78896742,8,0.079,2.592
78896742,9,0.081,2.466
78896742,10,0.08,2.404
78896742,11,0.078,2.37
78896742,12,0.081,2.452
78896742,13,0.085,2.502
78896742,14,0.092,2.602
78896742,15,0.098,2.741
78896742,16,0.103,2.869
78896742,17,0.108,3.048
78896747,-3,0.098,1.619
78896747,-2,0.127,1.946
78896747,-1,0.157,2.303
78896747,0,0.164,2.738
78896747,1,0.15,2.897
78896747,2,0.122,2.75
78896747,3,0.091,2.08
78896747,4,0.067,1.265
78896747,5,0.051,0.656
78896747,6,0.038,0.044
78896747,7,0.026,-0.488
78896747,8,0.028,-0.647
78896747,9,0.032,-0.579
78896747,10,0.033,-0.271
78896747,11,0.027,-0.172
78896747,12,0.02,-0.247
78896747,13,0.015,-0.362
78896747,14,0.012,-0.373
78896747,15,0.01,-0.254
78896747,16,0.005,-0.164
78896747,17,-0.002,-0.078
78896747,18,-0.008,0.069
78896747,19,-0.021,0.204
78896747,20,-0.036,0.291
78896747,21,-0.055,0.383
78896747,22,-0.077,0.304
78896747,23,-0.102,0.241
78896747,24,-0.143,0.247
